flowId,currentTime,minimumBandwidth,allocatedBandwidth
14,6.357828970067203E-4,4194.304,6467.851
15,6.357828970067203E-4,5242.88,8084.813
17,6.357828970067203E-4,7340.032,11318.738
16,6.357828970067203E-4,6291.456,9701.775
19,6.357828970067203E-4,9437.184,14552.663
18,6.357828970067203E-4,8388.608,12935.702
20,6.357828970067203E-4,10485.76,16169.626
1,9.536742581985891E-4,1048.576,0.0
2,9.536742581985891E-4,2097.152,3174.5876
3,9.536742581985891E-4,3145.728,4761.8813
4,9.536742581985891E-4,4194.304,6349.1753
5,9.536742581985891E-4,5242.88,7936.4688
6,9.536742581985891E-4,6291.456,9523.763
7,9.536742581985891E-4,7340.032,11111.057
8,9.536742581985891E-4,8388.608,12698.351
9,9.536742581985891E-4,9437.184,14285.643
10,9.536742581985891E-4,10485.76,15872.9375
11,9.536742581985891E-4,1048.576,1587.2938
12,9.536742581985891E-4,2097.152,3174.5876
13,9.536742581985891E-4,3145.728,4761.8813
14,9.536742581985891E-4,4194.304,6349.1753
15,9.536742581985891E-4,5242.88,7936.4688
17,9.536742581985891E-4,7340.032,11111.057
16,9.536742581985891E-4,6291.456,9523.763
19,9.536742581985891E-4,9437.184,14285.643
18,9.536742581985891E-4,8388.608,12698.351
20,9.536742581985891E-4,10485.76,15872.9375
1,0.0019073485163971782,1048.576,1572.8638
2,0.0019073485163971782,2097.152,3145.7275
3,0.0019073485163971782,3145.728,4718.5913
4,0.0019073485163971782,4194.304,6291.455
5,0.0019073485163971782,5242.88,7864.3184
6,0.0019073485163971782,6291.456,9437.183
7,0.0019073485163971782,7340.032,11010.047
8,0.0019073485163971782,8388.608,12582.91
9,0.0019073485163971782,9437.184,14155.773
10,0.0019073485163971782,10485.76,15728.637
11,0.0019073485163971782,1048.576,1572.8638
12,0.0019073485163971782,2097.152,3145.7275
13,0.0019073485163971782,3145.728,4718.5913
14,0.0019073485163971782,4194.304,6291.455
15,0.0019073485163971782,5242.88,7864.3184
17,0.0019073485163971782,7340.032,11010.047
16,0.0019073485163971782,6291.456,9437.183
19,0.0019073485163971782,9437.184,14155.773
18,0.0019073485163971782,8388.608,12582.91
20,0.0019073485163971782,10485.76,15728.637
1,66.12333679199219,1048.576,0.0
2,66.12333679199219,2097.152,3174.5876
3,66.12333679199219,3145.728,4761.8813
4,66.12333679199219,4194.304,6349.1753
5,66.12333679199219,5242.88,7936.4688
6,66.12333679199219,6291.456,9523.763
7,66.12333679199219,7340.032,11111.057
8,66.12333679199219,8388.608,12698.351
9,66.12333679199219,9437.184,14285.643
10,66.12333679199219,10485.76,15872.9375
11,66.12333679199219,1048.576,1587.2938
12,66.12333679199219,2097.152,3174.5876
13,66.12333679199219,3145.728,4761.8813
14,66.12333679199219,4194.304,6349.1753
15,66.12333679199219,5242.88,7936.4688
17,66.12333679199219,7340.032,11111.057
16,66.12333679199219,6291.456,9523.763
19,66.12333679199219,9437.184,14285.643
18,66.12333679199219,8388.608,12698.351
20,66.12333679199219,10485.76,15872.9375
1,66.43728637695312,1048.576,0.0
2,66.43728637695312,2097.152,0.0
3,66.43728637695312,3145.728,4850.8877
4,66.43728637695312,4194.304,6467.851
5,66.43728637695312,5242.88,8084.813
6,66.43728637695312,6291.456,9701.775
7,66.43728637695312,7340.032,11318.738
8,66.43728637695312,8388.608,12935.702
9,66.43728637695312,9437.184,14552.663
10,66.43728637695312,10485.76,16169.626
11,66.43728637695312,1048.576,1616.9628
12,66.43728637695312,2097.152,3233.9255
13,66.43728637695312,3145.728,4850.8877
14,66.43728637695312,4194.304,6467.851
15,66.43728637695312,5242.88,8084.813
17,66.43728637695312,7340.032,11318.738
16,66.43728637695312,6291.456,9701.775
19,66.43728637695312,9437.184,14552.663
18,66.43728637695312,8388.608,12935.702
20,66.43728637695312,10485.76,16169.626
1,66.54037475585938,1048.576,0.0
2,66.54037475585938,2097.152,0.0
3,66.54037475585938,3145.728,0.0
4,66.54037475585938,4194.304,6654.424
5,66.54037475585938,5242.88,8318.029
6,66.54037475585938,6291.456,9981.636
7,66.54037475585938,7340.032,11645.241
8,66.54037475585938,8388.608,13308.848
9,66.54037475585938,9437.184,14972.452
10,66.54037475585938,10485.76,16636.059
11,66.54037475585938,1048.576,1663.606
12,66.54037475585938,2097.152,3327.212
13,66.54037475585938,3145.728,4990.818
14,66.54037475585938,4194.304,6654.424
15,66.54037475585938,5242.88,8318.029
17,66.54037475585938,7340.032,11645.241
16,66.54037475585938,6291.456,9981.636
19,66.54037475585938,9437.184,14972.452
18,66.54037475585938,8388.608,13308.848
20,66.54037475585938,10485.76,16636.059
1,66.59022521972656,1048.576,0.0
2,66.59022521972656,2097.152,0.0
3,66.59022521972656,3145.728,0.0
4,66.59022521972656,4194.304,0.0
5,66.59022521972656,5242.88,8650.749
6,66.59022521972656,6291.456,10380.899
7,66.59022521972656,7340.032,12111.05
8,66.59022521972656,8388.608,13841.201
9,66.59022521972656,9437.184,15571.35
10,66.59022521972656,10485.76,17301.498
11,66.59022521972656,1048.576,1730.1501
12,66.59022521972656,2097.152,3460.3003
13,66.59022521972656,3145.728,5190.4497
14,66.59022521972656,4194.304,6920.6006
15,66.59022521972656,5242.88,8650.749
17,66.59022521972656,7340.032,12111.05
16,66.59022521972656,6291.456,10380.899
19,66.59022521972656,9437.184,15571.35
18,66.59022521972656,8388.608,13841.201
20,66.59022521972656,10485.76,17301.498
1,66.60651397705078,1048.576,0.0
2,66.60651397705078,2097.152,0.0
3,66.60651397705078,3145.728,0.0
4,66.60651397705078,4194.304,0.0
5,66.60651397705078,5242.88,9506.318
6,66.60651397705078,6291.456,11407.583
7,66.60651397705078,7340.032,13308.847
8,66.60651397705078,8388.608,15210.111
9,66.60651397705078,9437.184,0.0
10,66.60651397705078,10485.76,19012.637
11,66.60651397705078,1048.576,1901.2639
12,66.60651397705078,2097.152,3802.5278
13,66.60651397705078,3145.728,5703.7915
14,66.60651397705078,4194.304,7605.0557
15,66.60651397705078,5242.88,9506.318
17,66.60651397705078,7340.032,13308.847
16,66.60651397705078,6291.456,11407.583
19,66.60651397705078,9437.184,17111.373
18,66.60651397705078,8388.608,15210.111
20,66.60651397705078,10485.76,19012.637
1,66.61758422851562,1048.576,0.0
2,66.61758422851562,2097.152,0.0
3,66.61758422851562,3145.728,0.0
4,66.61758422851562,4194.304,0.0
5,66.61758422851562,5242.88,0.0
6,66.61758422851562,6291.456,12070.813
7,66.61758422851562,7340.032,14082.616
8,66.61758422851562,8388.608,16094.419
9,66.61758422851562,9437.184,0.0
10,66.61758422851562,10485.76,20118.023
11,66.61758422851562,1048.576,2011.8024
12,66.61758422851562,2097.152,4023.6047
13,66.61758422851562,3145.728,6035.4067
14,66.61758422851562,4194.304,8047.2095
15,66.61758422851562,5242.88,10059.012
17,66.61758422851562,7340.032,14082.616
16,66.61758422851562,6291.456,12070.813
19,66.61758422851562,9437.184,18106.219
18,66.61758422851562,8388.608,16094.419
20,66.61758422851562,10485.76,20118.023
1,66.61790466308594,1048.576,0.0
2,66.61790466308594,2097.152,0.0
3,66.61790466308594,3145.728,0.0
4,66.61790466308594,4194.304,0.0
5,66.61790466308594,5242.88,0.0
6,66.61790466308594,6291.456,13659.08
7,66.61790466308594,7340.032,15935.593
8,66.61790466308594,8388.608,18212.107
9,66.61790466308594,9437.184,0.0
10,66.61790466308594,10485.76,0.0
11,66.61790466308594,1048.576,2276.5134
12,66.61790466308594,2097.152,4553.027
13,66.61790466308594,3145.728,6829.54
14,66.61790466308594,4194.304,9106.054
15,66.61790466308594,5242.88,11382.566
17,66.61790466308594,7340.032,15935.593
16,66.61790466308594,6291.456,13659.08
19,66.61790466308594,9437.184,20488.617
18,66.61790466308594,8388.608,18212.107
20,66.61790466308594,10485.76,22765.133
1,66.63263702392578,1048.576,0.0
2,66.63263702392578,2097.152,0.0
3,66.63263702392578,3145.728,0.0
4,66.63263702392578,4194.304,0.0
5,66.63263702392578,5242.88,0.0
6,66.63263702392578,6291.456,0.0
7,66.63263702392578,7340.032,17301.5
8,66.63263702392578,8388.608,19773.145
9,66.63263702392578,9437.184,0.0
10,66.63263702392578,10485.76,0.0
11,66.63263702392578,1048.576,2471.643
12,66.63263702392578,2097.152,4943.286
13,66.63263702392578,3145.728,7414.9287
14,66.63263702392578,4194.304,9886.572
15,66.63263702392578,5242.88,12358.214
17,66.63263702392578,7340.032,17301.5
16,66.63263702392578,6291.456,14829.857
19,66.63263702392578,9437.184,22244.785
18,66.63263702392578,8388.608,19773.145
20,66.63263702392578,10485.76,24716.428
1,66.64240264892578,1048.576,0.0
2,66.64240264892578,2097.152,0.0
3,66.64240264892578,3145.728,0.0
4,66.64240264892578,4194.304,0.0
5,66.64240264892578,5242.88,0.0
6,66.64240264892578,6291.456,0.0
7,66.64240264892578,7340.032,0.0
8,66.64240264892578,8388.608,21970.16
9,66.64240264892578,9437.184,0.0
10,66.64240264892578,10485.76,0.0
11,66.64240264892578,1048.576,2746.27
12,66.64240264892578,2097.152,5492.54
13,66.64240264892578,3145.728,8238.81
14,66.64240264892578,4194.304,10985.08
15,66.64240264892578,5242.88,13731.349
17,66.64240264892578,7340.032,19223.889
16,66.64240264892578,6291.456,16477.62
19,66.64240264892578,9437.184,24716.428
18,66.64240264892578,8388.608,21970.16
20,66.64240264892578,10485.76,27462.697
1,66.64830017089844,1048.576,0.0
2,66.64830017089844,2097.152,0.0
3,66.64830017089844,3145.728,0.0
4,66.64830017089844,4194.304,0.0
5,66.64830017089844,5242.88,0.0
6,66.64830017089844,6291.456,0.0
7,66.64830017089844,7340.032,0.0
8,66.64830017089844,8388.608,0.0
9,66.64830017089844,9437.184,0.0
10,66.64830017089844,10485.76,0.0
11,66.64830017089844,1048.576,3145.7275
12,66.64830017089844,2097.152,6291.455
13,66.64830017089844,3145.728,9437.182
14,66.64830017089844,4194.304,12582.91
15,66.64830017089844,5242.88,15728.636
17,66.64830017089844,7340.032,22020.09
16,66.64830017089844,6291.456,18874.363
19,66.64830017089844,9437.184,28311.545
18,66.64830017089844,8388.608,25165.82
20,66.64830017089844,10485.76,31457.271
1,143.30010986328125,1048.576,0.0
2,143.30010986328125,2097.152,0.0
3,143.30010986328125,3145.728,0.0
4,143.30010986328125,4194.304,0.0
5,143.30010986328125,5242.88,0.0
6,143.30010986328125,6291.456,0.0
7,143.30010986328125,7340.032,0.0
8,143.30010986328125,8388.608,0.0
9,143.30010986328125,9437.184,0.0
10,143.30010986328125,10485.76,0.0
11,143.30010986328125,1048.576,3844.7778
12,143.30010986328125,2097.152,7689.5557
13,143.30010986328125,3145.728,11534.333
14,143.30010986328125,4194.304,15379.111
15,143.30010986328125,5242.88,19223.889
17,143.30010986328125,7340.032,26913.445
16,143.30010986328125,6291.456,23068.666
19,143.30010986328125,9437.184,34602.996
18,143.30010986328125,8388.608,30758.223
20,143.30010986328125,10485.76,0.0
1,153.3043670654297,1048.576,0.0
2,153.3043670654297,2097.152,0.0
3,153.3043670654297,3145.728,0.0
4,153.3043670654297,4194.304,0.0
5,153.3043670654297,5242.88,0.0
6,153.3043670654297,6291.456,0.0
7,153.3043670654297,7340.032,0.0
8,153.3043670654297,8388.608,0.0
9,153.3043670654297,9437.184,0.0
10,153.3043670654297,10485.76,0.0
11,153.3043670654297,1048.576,4805.972
12,153.3043670654297,2097.152,9611.944
13,153.3043670654297,3145.728,14417.916
14,153.3043670654297,4194.304,19223.889
15,153.3043670654297,5242.88,24029.86
17,153.3043670654297,7340.032,33641.805
16,153.3043670654297,6291.456,28835.832
19,153.3043670654297,9437.184,0.0
18,153.3043670654297,8388.608,38447.777
20,153.3043670654297,10485.76,0.0
1,163.297119140625,1048.576,0.0
2,163.297119140625,2097.152,0.0
3,163.297119140625,3145.728,0.0
4,163.297119140625,4194.304,0.0
5,163.297119140625,5242.88,0.0
6,163.297119140625,6291.456,0.0
7,163.297119140625,7340.032,0.0
8,163.297119140625,8388.608,0.0
9,163.297119140625,9437.184,0.0
10,163.297119140625,10485.76,0.0
11,163.297119140625,1048.576,6179.1074
12,163.297119140625,2097.152,12358.215
13,163.297119140625,3145.728,18537.322
14,163.297119140625,4194.304,24716.43
15,163.297119140625,5242.88,30895.533
17,163.297119140625,7340.032,43253.75
16,163.297119140625,6291.456,37074.645
19,163.297119140625,9437.184,0.0
18,163.297119140625,8388.608,0.0
20,163.297119140625,10485.76,0.0
1,173.29519653320312,1048.576,0.0
2,173.29519653320312,2097.152,0.0
3,173.29519653320312,3145.728,0.0
4,173.29519653320312,4194.304,0.0
5,173.29519653320312,5242.88,0.0
6,173.29519653320312,6291.456,0.0
7,173.29519653320312,7340.032,0.0
8,173.29519653320312,8388.608,0.0
9,173.29519653320312,9437.184,0.0
10,173.29519653320312,10485.76,0.0
11,173.29519653320312,1048.576,8238.811
12,173.29519653320312,2097.152,16477.621
13,173.29519653320312,3145.728,24716.43
14,173.29519653320312,4194.304,32955.242
15,173.29519653320312,5242.88,41194.047
17,173.29519653320312,7340.032,0.0
16,173.29519653320312,6291.456,49432.86
19,173.29519653320312,9437.184,0.0
18,173.29519653320312,8388.608,0.0
20,173.29519653320312,10485.76,0.0
1,183.29676818847656,1048.576,0.0
2,183.29676818847656,2097.152,0.0
3,183.29676818847656,3145.728,0.0
4,183.29676818847656,4194.304,0.0
5,183.29676818847656,5242.88,0.0
6,183.29676818847656,6291.456,0.0
7,183.29676818847656,7340.032,0.0
8,183.29676818847656,8388.608,0.0
9,183.29676818847656,9437.184,0.0
10,183.29676818847656,10485.76,0.0
11,183.29676818847656,1048.576,11534.334
12,183.29676818847656,2097.152,23068.668
13,183.29676818847656,3145.728,34603.0
14,183.29676818847656,4194.304,46137.336
15,183.29676818847656,5242.88,57671.668
17,183.29676818847656,7340.032,0.0
16,183.29676818847656,6291.456,0.0
19,183.29676818847656,9437.184,0.0
18,183.29676818847656,8388.608,0.0
20,183.29676818847656,10485.76,0.0
1,193.29461669921875,1048.576,0.0
2,193.29461669921875,2097.152,0.0
3,193.29461669921875,3145.728,0.0
4,193.29461669921875,4194.304,0.0
5,193.29461669921875,5242.88,0.0
6,193.29461669921875,6291.456,0.0
7,193.29461669921875,7340.032,0.0
8,193.29461669921875,8388.608,0.0
9,193.29461669921875,9437.184,0.0
10,193.29461669921875,10485.76,0.0
11,193.29461669921875,1048.576,17301.502
12,193.29461669921875,2097.152,34603.004
13,193.29461669921875,3145.728,51904.504
14,193.29461669921875,4194.304,69206.01
15,193.29461669921875,5242.88,0.0
17,193.29461669921875,7340.032,0.0
16,193.29461669921875,6291.456,0.0
19,193.29461669921875,9437.184,0.0
18,193.29461669921875,8388.608,0.0
20,193.29461669921875,10485.76,0.0
1,203.29373168945312,1048.576,0.0
2,203.29373168945312,2097.152,0.0
3,203.29373168945312,3145.728,0.0
4,203.29373168945312,4194.304,0.0
5,203.29373168945312,5242.88,0.0
6,203.29373168945312,6291.456,0.0
7,203.29373168945312,7340.032,0.0
8,203.29373168945312,8388.608,0.0
9,203.29373168945312,9437.184,0.0
10,203.29373168945312,10485.76,0.0
11,203.29373168945312,1048.576,28835.834
12,203.29373168945312,2097.152,57671.668
13,203.29373168945312,3145.728,86507.5
14,203.29373168945312,4194.304,0.0
15,203.29373168945312,5242.88,0.0
17,203.29373168945312,7340.032,0.0
16,203.29373168945312,6291.456,0.0
19,203.29373168945312,9437.184,0.0
18,203.29373168945312,8388.608,0.0
20,203.29373168945312,10485.76,0.0
1,213.29531860351562,1048.576,0.0
2,213.29531860351562,2097.152,0.0
3,213.29531860351562,3145.728,0.0
4,213.29531860351562,4194.304,0.0
5,213.29531860351562,5242.88,0.0
6,213.29531860351562,6291.456,0.0
7,213.29531860351562,7340.032,0.0
8,213.29531860351562,8388.608,0.0
9,213.29531860351562,9437.184,0.0
10,213.29531860351562,10485.76,0.0
11,213.29531860351562,1048.576,57671.668
12,213.29531860351562,2097.152,115343.336
13,213.29531860351562,3145.728,0.0
14,213.29531860351562,4194.304,0.0
15,213.29531860351562,5242.88,0.0
17,213.29531860351562,7340.032,0.0
16,213.29531860351562,6291.456,0.0
19,213.29531860351562,9437.184,0.0
18,213.29531860351562,8388.608,0.0
20,213.29531860351562,10485.76,0.0
1,223.29185485839844,1048.576,0.0
2,223.29185485839844,2097.152,0.0
3,223.29185485839844,3145.728,0.0
4,223.29185485839844,4194.304,0.0
5,223.29185485839844,5242.88,0.0
6,223.29185485839844,6291.456,0.0
7,223.29185485839844,7340.032,0.0
8,223.29185485839844,8388.608,0.0
9,223.29185485839844,9437.184,0.0
10,223.29185485839844,10485.76,0.0
11,223.29185485839844,1048.576,173015.0
12,223.29185485839844,2097.152,0.0
13,223.29185485839844,3145.728,0.0
14,223.29185485839844,4194.304,0.0
15,223.29185485839844,5242.88,0.0
17,223.29185485839844,7340.032,0.0
16,223.29185485839844,6291.456,0.0
19,223.29185485839844,9437.184,0.0
18,223.29185485839844,8388.608,0.0
20,223.29185485839844,10485.76,0.0
1,233.29071044921875,1048.576,0.0
2,233.29071044921875,2097.152,0.0
3,233.29071044921875,3145.728,0.0
4,233.29071044921875,4194.304,0.0
5,233.29071044921875,5242.88,0.0
6,233.29071044921875,6291.456,0.0
7,233.29071044921875,7340.032,0.0
8,233.29071044921875,8388.608,0.0
9,233.29071044921875,9437.184,0.0
10,233.29071044921875,10485.76,0.0
11,233.29071044921875,1048.576,0.0
12,233.29071044921875,2097.152,0.0
13,233.29071044921875,3145.728,0.0
14,233.29071044921875,4194.304,0.0
15,233.29071044921875,5242.88,0.0
17,233.29071044921875,7340.032,0.0
16,233.29071044921875,6291.456,0.0
19,233.29071044921875,9437.184,0.0
18,233.29071044921875,8388.608,0.0
20,233.29071044921875,10485.76,0.0
