flowId,currentTime,minimumBandwidth,allocatedBandwidth
10,36.92732238769531,10485.76,10485.76
11,36.92732238769531,1048.576,8877.941
12,36.92732238769531,2097.152,8877.941
13,36.92732238769531,3145.728,8877.941
14,36.92732238769531,4194.304,8877.941
15,36.92732238769531,5242.88,8877.941
17,36.92732238769531,7340.032,8877.941
16,36.92732238769531,6291.456,8877.941
19,36.92732238769531,9437.184,9437.184
18,36.92732238769531,8388.608,8877.941
20,36.92732238769531,10485.76,10485.76
1,46.978912353515625,1048.576,0.0
2,46.978912353515625,2097.152,0.0
3,46.978912353515625,3145.728,0.0
4,46.978912353515625,4194.304,0.0
5,46.978912353515625,5242.88,10813.436
6,46.978912353515625,6291.456,10813.436
7,46.978912353515625,7340.032,10813.436
8,46.978912353515625,8388.608,10813.436
9,46.978912353515625,9437.184,10813.436
10,46.978912353515625,10485.76,10813.436
11,46.978912353515625,1048.576,10813.436
12,46.978912353515625,2097.152,10813.436
13,46.978912353515625,3145.728,10813.436
14,46.978912353515625,4194.304,10813.436
15,46.978912353515625,5242.88,10813.436
17,46.978912353515625,7340.032,10813.436
16,46.978912353515625,6291.456,10813.436
19,46.978912353515625,9437.184,10813.436
18,46.978912353515625,8388.608,10813.436
20,46.978912353515625,10485.76,10813.436
1,59.3444709777832,1048.576,0.0
2,59.3444709777832,2097.152,0.0
3,59.3444709777832,3145.728,0.0
4,59.3444709777832,4194.304,10136.231
5,59.3444709777832,5242.88,10136.231
6,59.3444709777832,6291.456,10136.231
7,59.3444709777832,7340.032,10136.231
8,59.3444709777832,8388.608,10136.231
9,59.3444709777832,9437.184,10136.231
10,59.3444709777832,10485.76,10485.76
11,59.3444709777832,1048.576,10136.231
12,59.3444709777832,2097.152,10136.231
13,59.3444709777832,3145.728,10136.231
14,59.3444709777832,4194.304,10136.231
15,59.3444709777832,5242.88,10136.231
17,59.3444709777832,7340.032,10136.231
16,59.3444709777832,6291.456,10136.231
19,59.3444709777832,9437.184,10136.231
18,59.3444709777832,8388.608,10136.231
20,59.3444709777832,10485.76,10485.76
1,70.19274139404297,1048.576,0.0
2,70.19274139404297,2097.152,0.0
3,70.19274139404297,3145.728,0.0
4,70.19274139404297,4194.304,0.0
5,70.19274139404297,5242.88,0.0
6,70.19274139404297,6291.456,0.0
7,70.19274139404297,7340.032,12358.211
8,70.19274139404297,8388.608,12358.211
9,70.19274139404297,9437.184,12358.211
10,70.19274139404297,10485.76,12358.211
11,70.19274139404297,1048.576,12358.211
12,70.19274139404297,2097.152,12358.211
13,70.19274139404297,3145.728,12358.211
14,70.19274139404297,4194.304,12358.211
15,70.19274139404297,5242.88,12358.211
17,70.19274139404297,7340.032,12358.211
16,70.19274139404297,6291.456,12358.211
19,70.19274139404297,9437.184,12358.211
18,70.19274139404297,8388.608,12358.211
20,70.19274139404297,10485.76,12358.211
1,79.932373046875,1048.576,0.0
2,79.932373046875,2097.152,0.0
3,79.932373046875,3145.728,0.0
4,79.932373046875,4194.304,0.0
5,79.932373046875,5242.88,0.0
6,79.932373046875,6291.456,11534.332
7,79.932373046875,7340.032,11534.332
8,79.932373046875,8388.608,11534.332
9,79.932373046875,9437.184,11534.332
10,79.932373046875,10485.76,11534.332
11,79.932373046875,1048.576,11534.332
12,79.932373046875,2097.152,11534.332
13,79.932373046875,3145.728,11534.332
14,79.932373046875,4194.304,11534.332
15,79.932373046875,5242.88,11534.332
17,79.932373046875,7340.032,11534.332
16,79.932373046875,6291.456,11534.332
19,79.932373046875,9437.184,11534.332
18,79.932373046875,8388.608,11534.332
20,79.932373046875,10485.76,11534.332
1,91.50166320800781,1048.576,0.0
2,91.50166320800781,2097.152,0.0
3,91.50166320800781,3145.728,0.0
4,91.50166320800781,4194.304,0.0
5,91.50166320800781,5242.88,0.0
6,91.50166320800781,6291.456,0.0
7,91.50166320800781,7340.032,0.0
8,91.50166320800781,8388.608,13308.842
9,91.50166320800781,9437.184,13308.842
10,91.50166320800781,10485.76,13308.842
11,91.50166320800781,1048.576,13308.842
12,91.50166320800781,2097.152,13308.842
13,91.50166320800781,3145.728,13308.842
14,91.50166320800781,4194.304,13308.842
15,91.50166320800781,5242.88,13308.842
17,91.50166320800781,7340.032,13308.842
16,91.50166320800781,6291.456,13308.842
19,91.50166320800781,9437.184,13308.842
18,91.50166320800781,8388.608,13308.842
20,91.50166320800781,10485.76,13308.842
1,92.15234375,1048.576,0.0
2,92.15234375,2097.152,0.0
3,92.15234375,3145.728,0.0
4,92.15234375,4194.304,0.0
5,92.15234375,5242.88,0.0
6,92.15234375,6291.456,0.0
7,92.15234375,7340.032,0.0
8,92.15234375,8388.608,0.0
9,92.15234375,9437.184,14417.911
10,92.15234375,10485.76,14417.911
11,92.15234375,1048.576,14417.911
12,92.15234375,2097.152,14417.911
13,92.15234375,3145.728,14417.911
14,92.15234375,4194.304,14417.911
15,92.15234375,5242.88,14417.911
17,92.15234375,7340.032,14417.911
16,92.15234375,6291.456,14417.911
19,92.15234375,9437.184,14417.911
18,92.15234375,8388.608,14417.911
