flowId,currentTime,minimumBandwidth,allocatedBandwidth
15,2.489655162207782E-4,5242.88,9502.717
17,2.489655162207782E-4,7340.032,9502.717
16,2.489655162207782E-4,6291.456,9502.717
19,2.489655162207782E-4,9437.184,9502.717
18,2.489655162207782E-4,8388.608,9502.717
20,2.489655162207782E-4,10485.76,10485.76
1,3.7332187639549375E-4,1048.576,0.0
2,3.7332187639549375E-4,2097.152,8877.941
3,3.7332187639549375E-4,3145.728,8877.941
4,3.7332187639549375E-4,4194.304,8877.941
5,3.7332187639549375E-4,5242.88,8877.941
6,3.7332187639549375E-4,6291.456,8877.941
7,3.7332187639549375E-4,7340.032,8877.941
8,3.7332187639549375E-4,8388.608,8877.941
9,3.7332187639549375E-4,9437.184,9437.184
10,3.7332187639549375E-4,10485.76,10485.76
11,3.7332187639549375E-4,1048.576,8877.941
12,3.7332187639549375E-4,2097.152,8877.941
13,3.7332187639549375E-4,3145.728,8877.941
14,3.7332187639549375E-4,4194.304,8877.941
15,3.7332187639549375E-4,5242.88,8877.941
17,3.7332187639549375E-4,7340.032,8877.941
16,3.7332187639549375E-4,6291.456,8877.941
19,3.7332187639549375E-4,9437.184,9437.184
18,3.7332187639549375E-4,8388.608,8877.941
20,3.7332187639549375E-4,10485.76,10485.76
1,7.474020821973681E-4,1048.576,8313.708
2,7.474020821973681E-4,2097.152,8313.708
3,7.474020821973681E-4,3145.728,8313.708
4,7.474020821973681E-4,4194.304,8313.708
5,7.474020821973681E-4,5242.88,8313.708
6,7.474020821973681E-4,6291.456,8313.708
7,7.474020821973681E-4,7340.032,8313.708
8,7.474020821973681E-4,8388.608,8388.608
9,7.474020821973681E-4,9437.184,9437.184
10,7.474020821973681E-4,10485.76,10485.76
11,7.474020821973681E-4,1048.576,8313.708
12,7.474020821973681E-4,2097.152,8313.708
13,7.474020821973681E-4,3145.728,8313.708
14,7.474020821973681E-4,4194.304,8313.708
15,7.474020821973681E-4,5242.88,8313.708
17,7.474020821973681E-4,7340.032,8313.708
16,7.474020821973681E-4,6291.456,8313.708
19,7.474020821973681E-4,9437.184,9437.184
18,7.474020821973681E-4,8388.608,8388.608
20,7.474020821973681E-4,10485.76,10485.76
1,12.628942489624023,1048.576,0.0
2,12.628942489624023,2097.152,0.0
3,12.628942489624023,3145.728,9502.717
4,12.628942489624023,4194.304,9502.717
5,12.628942489624023,5242.88,9502.717
6,12.628942489624023,6291.456,9502.717
7,12.628942489624023,7340.032,9502.717
8,12.628942489624023,8388.608,9502.717
9,12.628942489624023,9437.184,9502.717
10,12.628942489624023,10485.76,10485.76
11,12.628942489624023,1048.576,9502.717
12,12.628942489624023,2097.152,9502.717
13,12.628942489624023,3145.728,9502.717
14,12.628942489624023,4194.304,9502.717
15,12.628942489624023,5242.88,9502.717
17,12.628942489624023,7340.032,9502.717
16,12.628942489624023,6291.456,9502.717
19,12.628942489624023,9437.184,9502.717
18,12.628942489624023,8388.608,9502.717
20,12.628942489624023,10485.76,10485.76
1,24.936893463134766,1048.576,0.0
2,24.936893463134766,2097.152,0.0
3,24.936893463134766,3145.728,0.0
4,24.936893463134766,4194.304,0.0
5,24.936893463134766,5242.88,10813.436
6,24.936893463134766,6291.456,10813.436
7,24.936893463134766,7340.032,10813.436
8,24.936893463134766,8388.608,10813.436
9,24.936893463134766,9437.184,10813.436
10,24.936893463134766,10485.76,10813.436
11,24.936893463134766,1048.576,10813.436
12,24.936893463134766,2097.152,10813.436
13,24.936893463134766,3145.728,10813.436
14,24.936893463134766,4194.304,10813.436
15,24.936893463134766,5242.88,10813.436
17,24.936893463134766,7340.032,10813.436
16,24.936893463134766,6291.456,10813.436
19,24.936893463134766,9437.184,10813.436
18,24.936893463134766,8388.608,10813.436
20,24.936893463134766,10485.76,10813.436
1,25.621082305908203,1048.576,0.0
2,25.621082305908203,2097.152,8877.941
3,25.621082305908203,3145.728,8877.941
4,25.621082305908203,4194.304,8877.941
5,25.621082305908203,5242.88,8877.941
6,25.621082305908203,6291.456,8877.941
7,25.621082305908203,7340.032,8877.941
8,25.621082305908203,8388.608,8877.941
9,25.621082305908203,9437.184,9437.184
10,25.621082305908203,10485.76,10485.76
11,25.621082305908203,1048.576,8877.941
12,25.621082305908203,2097.152,8877.941
13,25.621082305908203,3145.728,8877.941
14,25.621082305908203,4194.304,8877.941
15,25.621082305908203,5242.88,8877.941
17,25.621082305908203,7340.032,8877.941
16,25.621082305908203,6291.456,8877.941
19,25.621082305908203,9437.184,9437.184
18,25.621082305908203,8388.608,8877.941
20,25.621082305908203,10485.76,10485.76
1,35.764530181884766,1048.576,0.0
2,35.764530181884766,2097.152,0.0
3,35.764530181884766,3145.728,0.0
4,35.764530181884766,4194.304,0.0
5,35.764530181884766,5242.88,0.0
6,35.764530181884766,6291.456,0.0
7,35.764530181884766,7340.032,12358.211
8,35.764530181884766,8388.608,12358.211
9,35.764530181884766,9437.184,12358.211
10,35.764530181884766,10485.76,12358.211
11,35.764530181884766,1048.576,12358.211
12,35.764530181884766,2097.152,12358.211
13,35.764530181884766,3145.728,12358.211
14,35.764530181884766,4194.304,12358.211
15,35.764530181884766,5242.88,12358.211
17,35.764530181884766,7340.032,12358.211
16,35.764530181884766,6291.456,12358.211
19,35.764530181884766,9437.184,12358.211
18,35.764530181884766,8388.608,12358.211
20,35.764530181884766,10485.76,12358.211
1,37.50008773803711,1048.576,0.0
2,37.50008773803711,2097.152,0.0
3,37.50008773803711,3145.728,0.0
4,37.50008773803711,4194.304,10136.231
5,37.50008773803711,5242.88,10136.231
6,37.50008773803711,6291.456,10136.231
7,37.50008773803711,7340.032,10136.231
8,37.50008773803711,8388.608,10136.231
9,37.50008773803711,9437.184,10136.231
10,37.50008773803711,10485.76,10485.76
11,37.50008773803711,1048.576,10136.231
12,37.50008773803711,2097.152,10136.231
13,37.50008773803711,3145.728,10136.231
14,37.50008773803711,4194.304,10136.231
15,37.50008773803711,5242.88,10136.231
17,37.50008773803711,7340.032,10136.231
16,37.50008773803711,6291.456,10136.231
19,37.50008773803711,9437.184,10136.231
18,37.50008773803711,8388.608,10136.231
20,37.50008773803711,10485.76,10485.76
1,42.81681823730469,1048.576,0.0
2,42.81681823730469,2097.152,0.0
3,42.81681823730469,3145.728,0.0
4,42.81681823730469,4194.304,0.0
5,42.81681823730469,5242.88,0.0
6,42.81681823730469,6291.456,11534.332
7,42.81681823730469,7340.032,11534.332
8,42.81681823730469,8388.608,11534.332
9,42.81681823730469,9437.184,11534.332
10,42.81681823730469,10485.76,11534.332
11,42.81681823730469,1048.576,11534.332
12,42.81681823730469,2097.152,11534.332
13,42.81681823730469,3145.728,11534.332
14,42.81681823730469,4194.304,11534.332
15,42.81681823730469,5242.88,11534.332
17,42.81681823730469,7340.032,11534.332
16,42.81681823730469,6291.456,11534.332
19,42.81681823730469,9437.184,11534.332
18,42.81681823730469,8388.608,11534.332
20,42.81681823730469,10485.76,11534.332
1,47.36088943481445,1048.576,0.0
2,47.36088943481445,2097.152,0.0
3,47.36088943481445,3145.728,0.0
4,47.36088943481445,4194.304,0.0
5,47.36088943481445,5242.88,0.0
6,47.36088943481445,6291.456,0.0
7,47.36088943481445,7340.032,0.0
8,47.36088943481445,8388.608,0.0
9,47.36088943481445,9437.184,14417.911
10,47.36088943481445,10485.76,14417.911
11,47.36088943481445,1048.576,14417.911
12,47.36088943481445,2097.152,14417.911
13,47.36088943481445,3145.728,14417.911
14,47.36088943481445,4194.304,14417.911
15,47.36088943481445,5242.88,14417.911
17,47.36088943481445,7340.032,14417.911
16,47.36088943481445,6291.456,14417.911
19,47.36088943481445,9437.184,14417.911
18,47.36088943481445,8388.608,14417.911
20,47.36088943481445,10485.76,14417.911
1,50.843040466308594,1048.576,0.0
2,50.843040466308594,2097.152,0.0
3,50.843040466308594,3145.728,0.0
4,50.843040466308594,4194.304,0.0
5,50.843040466308594,5242.88,0.0
6,50.843040466308594,6291.456,0.0
7,50.843040466308594,7340.032,0.0
8,50.843040466308594,8388.608,13308.842
9,50.843040466308594,9437.184,13308.842
10,50.843040466308594,10485.76,13308.842
11,50.843040466308594,1048.576,13308.842
12,50.843040466308594,2097.152,13308.842
13,50.843040466308594,3145.728,13308.842
14,50.843040466308594,4194.304,13308.842
15,50.843040466308594,5242.88,13308.842
17,50.843040466308594,7340.032,13308.842
16,50.843040466308594,6291.456,13308.842
19,50.843040466308594,9437.184,13308.842
18,50.843040466308594,8388.608,13308.842
20,50.843040466308594,10485.76,13308.842
1,51.73822021484375,1048.576,0.0
2,51.73822021484375,2097.152,0.0
3,51.73822021484375,3145.728,0.0
4,51.73822021484375,4194.304,0.0
5,51.73822021484375,5242.88,0.0
6,51.73822021484375,6291.456,0.0
7,51.73822021484375,7340.032,0.0
8,51.73822021484375,8388.608,0.0
9,51.73822021484375,9437.184,0.0
10,51.73822021484375,10485.76,0.0
11,51.73822021484375,1048.576,17301.49
12,51.73822021484375,2097.152,17301.49
13,51.73822021484375,3145.728,17301.49
14,51.73822021484375,4194.304,17301.49
15,51.73822021484375,5242.88,17301.49
17,51.73822021484375,7340.032,17301.49
16,51.73822021484375,6291.456,17301.49
19,51.73822021484375,9437.184,17301.49
18,51.73822021484375,8388.608,17301.49
20,51.73822021484375,10485.76,17301.49
1,52.586570739746094,1048.576,0.0
2,52.586570739746094,2097.152,0.0
3,52.586570739746094,3145.728,0.0
4,52.586570739746094,4194.304,0.0
5,52.586570739746094,5242.88,0.0
6,52.586570739746094,6291.456,0.0
7,52.586570739746094,7340.032,0.0
8,52.586570739746094,8388.608,0.0
9,52.586570739746094,9437.184,0.0
10,52.586570739746094,10485.76,15728.627
11,52.586570739746094,1048.576,15728.627
12,52.586570739746094,2097.152,15728.627
13,52.586570739746094,3145.728,15728.627
14,52.586570739746094,4194.304,15728.627
15,52.586570739746094,5242.88,15728.627
17,52.586570739746094,7340.032,15728.627
16,52.586570739746094,6291.456,15728.627
19,52.586570739746094,9437.184,15728.627
18,52.586570739746094,8388.608,15728.627
20,52.586570739746094,10485.76,15728.627
1,69.19535064697266,1048.576,0.0
2,69.19535064697266,2097.152,0.0
3,69.19535064697266,3145.728,0.0
4,69.19535064697266,4194.304,0.0
5,69.19535064697266,5242.88,0.0
6,69.19535064697266,6291.456,0.0
7,69.19535064697266,7340.032,0.0
8,69.19535064697266,8388.608,0.0
9,69.19535064697266,9437.184,0.0
10,69.19535064697266,10485.76,0.0
11,69.19535064697266,1048.576,21626.867
12,69.19535064697266,2097.152,21626.867
13,69.19535064697266,3145.728,21626.867
14,69.19535064697266,4194.304,21626.867
15,69.19535064697266,5242.88,21626.867
17,69.19535064697266,7340.032,21626.867
16,69.19535064697266,6291.456,21626.867
19,69.19535064697266,9437.184,0.0
18,69.19535064697266,8388.608,21626.867
20,69.19535064697266,10485.76,0.0
1,83.0863265991211,1048.576,0.0
2,83.0863265991211,2097.152,0.0
3,83.0863265991211,3145.728,0.0
4,83.0863265991211,4194.304,0.0
5,83.0863265991211,5242.88,0.0
6,83.0863265991211,6291.456,0.0
7,83.0863265991211,7340.032,0.0
8,83.0863265991211,8388.608,0.0
9,83.0863265991211,9437.184,0.0
10,83.0863265991211,10485.76,0.0
11,83.0863265991211,1048.576,0.0
12,83.0863265991211,2097.152,0.0
13,83.0863265991211,3145.728,0.0
14,83.0863265991211,4194.304,0.0
15,83.0863265991211,5242.88,0.0
17,83.0863265991211,7340.032,0.0
16,83.0863265991211,6291.456,173015.0
19,83.0863265991211,9437.184,0.0
18,83.0863265991211,8388.608,0.0
20,83.0863265991211,10485.76,0.0
1,179.67568969726562,1048.576,0.0
2,179.67568969726562,2097.152,0.0
3,179.67568969726562,3145.728,0.0
4,179.67568969726562,4194.304,0.0
5,179.67568969726562,5242.88,0.0
6,179.67568969726562,6291.456,0.0
7,179.67568969726562,7340.032,0.0
8,179.67568969726562,8388.608,0.0
9,179.67568969726562,9437.184,0.0
10,179.67568969726562,10485.76,0.0
11,179.67568969726562,1048.576,24716.422
12,179.67568969726562,2097.152,24716.422
13,179.67568969726562,3145.728,24716.422
14,179.67568969726562,4194.304,24716.422
15,179.67568969726562,5242.88,24716.422
17,179.67568969726562,7340.032,24716.422
16,179.67568969726562,6291.456,24716.422
19,179.67568969726562,9437.184,0.0
18,179.67568969726562,8388.608,0.0
20,179.67568969726562,10485.76,0.0
1,191.45701599121094,1048.576,0.0
2,191.45701599121094,2097.152,0.0
3,191.45701599121094,3145.728,0.0
4,191.45701599121094,4194.304,0.0
5,191.45701599121094,5242.88,0.0
6,191.45701599121094,6291.456,0.0
7,191.45701599121094,7340.032,0.0
8,191.45701599121094,8388.608,0.0
9,191.45701599121094,9437.184,0.0
10,191.45701599121094,10485.76,0.0
11,191.45701599121094,1048.576,19223.879
12,191.45701599121094,2097.152,19223.879
13,191.45701599121094,3145.728,19223.879
14,191.45701599121094,4194.304,19223.879
15,191.45701599121094,5242.88,19223.879
17,191.45701599121094,7340.032,19223.879
16,191.45701599121094,6291.456,19223.879
19,191.45701599121094,9437.184,19223.879
18,191.45701599121094,8388.608,19223.879
20,191.45701599121094,10485.76,0.0
